A,B,C,D,E,outcome
162.70693236176365,188.43718365671737,-50.1285838410677,25.17570469953901,5.25042381938626,1
-35.70738358869337,2.0851891527221054,0.8556939917248555,-0.0217227353798385,0.28256601045912183,0
-101.62678802203112,66.1170603433262,-8.30162038389729,19.93637617065424,-3.231684287353615,1
-7.0444499764485355,-66.00810458644645,-7.426620641282162,1.3535518828937423,2.872215771052858,0
-53.69873557110528,-18.334512928811716,-2.314290622400429,-5.525032760157852,2.234083517657304,1
71.74931007292238,154.62899000867193,-26.052121111306075,28.658732352119028,-1.6445768017345173,1
143.04657305060974,10.264883416497126,-25.7710524052366,-6.7294691877067025,2.2012213696257072,0
-57.31412910487218,31.12503539716334,-1.437600179443391,3.638824775387266,-2.269913102469947,1
-49.797359661043245,-41.34779845197747,-1.9441036415796025,-1.5974131946551666,3.0313468168739086,0
18.65592416026045,-76.55092053184092,-7.513094024353796,1.8626403326010723,2.0144891164086207,1
-70.0850876792257,40.828330016447524,-3.6481162841498502,1.377638922802265,-0.5815378796138461,1
-29.79356253793263,0.22655558902681508,1.5574329492051928,-3.5967727000960563,-1.6715999688012197,0
7.031294761275187,-49.48982897989225,6.69043587420559,3.2707194884231985,-1.8229959883988585,1
-80.74125821822346,53.30771418390114,-6.391504214064317,-4.607848206135978,-0.09681940567036729,1
40.88932874768415,-55.68130960180551,10.705586253519716,0.7169331970580534,-0.269235024034092,0
87.57103708309107,67.90649761047327,-18.948413866570327,-10.090056050301435,6.54582717249802,1
-30.7749349006977,-80.57519792027207,0.849364962958975,6.003217413549909,3.0903579037195343,0
45.231849456231856,-55.69679288458923,-4.901987759719942,-1.591664515133378,-0.9257449484935855,0
-38.05021223423036,-24.81917342040681,1.4858881226660003,1.0831216700286868,-1.1628365615508076,1
-48.03095391656091,40.73944700580187,1.808964766925175,-6.632413047756651,-0.37667983961104196,1
6.880278328173162,-69.2244367182039,5.212776633302781,1.06263430186108,-1.4451944182713932,0
15.524730619071015,21.05773761983544,21.996013741542306,-5.992091705658005,-18.590560473790365,1
33.52843412442049,-36.35672550074106,15.86742887435136,0.2334334685615987,-4.593014255969099,0
-36.39980245564913,-58.982694484157925,-0.5087122895333941,3.462114735622696,2.3521650618718892,0
-55.41570822844716,-33.36803612518096,-2.745808473573742,-8.098528899358271,4.169241195588506,1
-9.011860255260029,-51.31605910177992,2.8644518629490343,3.1967702419532076,0.6672136063763204,0
23.07001759922198,-47.83575676476905,4.178358456202952,-0.4049044728482715,-3.685932273551775,0
-45.00426432757049,-0.09457335834216611,0.8848727110387303,2.484869979723081,-1.735216913708691,1
-69.45311005018388,96.21863975187975,3.9959096052359344,22.36812215564517,0.8311148121042238,1
24.427357270166404,-31.66479450712094,-0.20885268150795028,3.8134611895502615,-4.090826033723707,1
77.34288390774357,-10.87371803046804,10.997525347729747,-4.047320682258776,-12.385585260747224,0
-67.51758533915235,-3.650962478710664,-2.761129736367365,8.113172508714385,1.7846229135942269,1
135.21180819982447,2.8125125736050056,15.232814233340548,-7.100454477167545,-15.364479312990783,1
-9.47617959406304,-20.916996013039604,3.623890296039948,1.2517191799141307,-3.3043600873467045,1
44.001907967653935,-7.292714480143995,2.7416556865881394,-3.1957592108875574,-3.7988205143847305,0
27.511752537834006,-30.882031603451978,1.5876039524919343,-0.11474006028234264,0.5027625488328521,1
81.70380638581595,-9.220511772635058,6.704095524782185,-4.899818666499724,-4.363284519152366,0
24.59582535980166,111.30099852549515,-39.99670035242434,29.91311341694975,-5.85949512627899,1
-36.77897213067907,-67.80462007991568,-0.31430735058400616,3.6175600606907024,3.2074886434104037,1
-57.53399346921875,31.82033960097269,-2.960631455011644,-8.80592770580865,0.3072243152116373,0
-40.36353857459653,25.023223087581258,2.0596419877411707,-1.6695216182705588,0.387503265295395,1
34.51636046209706,48.44762485168302,10.99409254918299,0.8585104861270876,-11.890205604432794,1
-60.006063949786075,69.41167327766883,6.582854381155454,-24.298369536284824,-2.4866862677988553,0
-85.87589759239283,34.9153492553549,-5.436137694085096,-15.595793001402319,2.512636585351505,1
10.840948251458755,-44.63388219974742,-3.7583949549109628,0.5296809068247885,-0.568728880793144,0
-48.28680925172204,22.440929762925666,-6.059234392708713,-4.914673031667995,-0.0467187205375361,1
-50.89945925289425,44.674051086959345,-0.6472940147056481,-9.838882656329341,-2.85240764150054,0
-61.68922213635114,33.16759564713554,-4.755554040802093,4.3511653380935345,0.833627146185933,1
-48.466041014813406,-7.050568149613811,-1.1290672907898023,-7.94176869339758,0.5479935469055913,1
-1.6726558401960618,4.162332583559821,-4.718031732560946,-3.7494106410615573,2.5135007249877748,0
1.6825840247242585,-28.56686746900998,4.867838498455916,-1.229985109337313,-2.165463891571114,0
8.464149442283654,-43.24834649836895,13.798412230387445,3.802050540815237,0.5172148668941123,0
25.423635417656122,-6.262687349337198,5.388637778097197,10.152757535427853,-7.630541453460682,1
-70.85184841932512,78.09224236005724,-1.7062869512142664,9.157486593229217,1.507506021636648,1
-19.238358912445726,-57.766904002064386,-0.6898129396574418,0.19364470131053604,1.409614727053441,0
-68.53432177613463,13.167543723469231,-2.3428056408067146,-10.458930290831075,0.9326677593481265,1
151.2347553128861,112.97595069310692,-25.778925274160134,8.64984163999913,5.243442601619653,1
-37.32427793511034,-43.64655366289627,-0.9969167271750659,14.863676482401699,0.8342815227220577,1
-56.42445891419457,11.184312364939904,-0.919604351215044,-6.5068868651545735,2.0383677514335585,0
44.50617488115695,-23.1080272088325,7.880216934270849,5.751884412713015,-1.0904490547387058,1
-38.072831062556126,-26.676827526673584,1.235744439374557,1.266996571952114,-0.9068710605892499,1
-17.919168347228815,-76.15294225587222,3.5427979866352763,4.616550549776098,2.8087011743074153,1
-15.4479958075616,-63.794692096372835,-6.4167708196044115,1.9198231194675683,2.9712315321275447,1
7.522257361330425,-4.747351402655805,10.298586886608694,4.894696176879952,0.06396463467036771,0
-70.71103105068367,49.9241233998491,-12.85265086539487,5.288256847369585,-0.4022365417233743,1
-48.152714148813814,41.73721933589121,2.3730777194319534,-6.926946042304342,3.0090299914590335,1
45.053421959538326,-35.935532243564346,20.335783261529894,-3.394116335905263,-2.9810339422503644,0
56.367401964696604,28.754758390235917,-1.1060351759673697,12.517341186935063,3.653501847670943,1
39.544180758970874,2.4682605420629917,20.897323341425963,-1.8898407224680878,0.9999370391502762,0
-33.85686189987237,41.15498017849026,6.920716662407788,-13.443127590493605,-5.386702360621495,1
44.76499095083136,-5.300591896231263,29.54140742879644,-3.4985977254921123,-6.382800285161894,0
-46.82156412111508,10.640253769625788,-0.7525686145245271,-10.681763715816306,0.9647955358013359,0
64.97744048442648,-32.832321681418804,-4.116906803667482,0.8187172486839046,-4.5595066020361745,1
-36.71445570455553,-9.58698596062844,-1.7556224096319124,0.9294879954655242,-1.7641874212385291,1
-56.921847911190646,-19.499569344153123,-4.460268891716792,-2.8077629803273427,2.754568218339284,1
72.18987585892975,-10.69894731843395,-8.237875208496119,2.2836807707014755,-4.908668210212813,1
32.93756337027488,-39.401855248033996,7.546463189386272,-1.8660553035512673,-5.314619788591596,0
102.1310967641509,-8.400700845333347,-8.539031216451574,0.3509894130222809,-2.3058083859744727,1
-54.5428830588708,-12.16521734181,-2.2104695787500384,-6.786847824187902,1.7426827265096083,0
21.755508013129194,5.695090169167101,10.041384950561008,21.118670246901154,13.238182133760303,1
8.943714351886099,-83.93012015672642,1.9230471035476733,2.2114837425074385,-0.08492436155348587,0
-4.4375037833713655,-50.99720187072015,-7.132009779736119,5.6205746600900985,1.089840375076202,1
-59.32564067424532,-7.997753201163479,-3.4577693875577715,0.21315589968962723,0.9395860554604196,1
-9.849569567324165,-7.991048898138133,7.569823333782371,1.3107657681940086,1.4728555954483724,0
-43.76983756057091,-49.18565350572348,-1.120894986373033,-1.2307866364068853,2.775417728964203,0
-6.514969149603914,45.077504393895744,10.340102383267094,-13.851546951990096,-1.1758331237563986,0
83.38870036238201,39.6343556954235,1.8956895011187385,16.27540547282862,3.6684587862295635,1
-67.6500118757048,18.7009802786325,-1.9257035226943713,-3.025529997203711,1.5482107647924885,1
8.21698079217391,-73.95560220009241,9.684836520860754,1.6513488869552466,0.5237803058163137,0
-62.42342530534573,-17.77141750925889,-3.6236773271456952,-8.399466559845427,3.6447738342493055,0
-21.138297188196432,6.575715320973173,5.865929274525108,-2.302659351950154,-5.323373321329072,0
96.29309189190798,-18.409099295923102,-29.959861051975665,-2.663935481624431,1.357911162583124,1
-47.037705958912,71.00146869294757,0.19735911340178885,-2.1162341396041353,-1.1282226374465854,0
44.54321681173769,-38.72221971792993,-11.99605034791612,-1.3786203269386634,1.7573119066015042,1
29.742923467317503,-51.69077714996531,-4.303016915261808,1.9714469295579293,-0.574220166716109,1
-65.03133196758426,-8.302338851748752,-1.8989097076892023,3.977931584139208,2.6273349107484405,1
-25.994727136920407,-10.390668038265803,1.6758191239702804,-5.212342865590242,0.164099127636911,0
-15.381832501393344,-41.221415989958594,-9.818295269540284,5.639498109437294,1.8434141725798552,1
-35.68623435882815,-73.25242100503458,0.38364574353756864,3.8982382915898173,3.3073547872372764,0
-64.92913901444237,2.59201632078963,-5.011038885802953,-4.965348369678906,2.0324942748806216,0
-82.24017770186917,75.3801690066403,-1.0877148041446916,-6.869505551737725,1.0593962639231778,1
-60.76790187660152,37.182753914678926,-2.0542675968815334,0.48785039267088687,-0.6020779723956552,1
47.02458224674127,165.20829136982147,-43.494001377609145,32.695967891389635,-7.317780174174601,1
-60.37212743037479,-4.095924194818074,-3.309986656616052,-8.688196166970293,2.0214172493449576,1
7.930413361757091,-49.97328459689399,4.721461879334965,1.4909393043627686,-3.166935647855019,0
-46.786294222005196,37.484750558919345,0.10455463069705839,-6.2100323346415065,1.2310755721269009,1
-78.3072054060777,27.4577765625483,-3.7538923348766335,-10.187874566772804,1.703107714287364,1
-49.37131476276989,-50.19572552456769,-0.9170420549401941,1.2109618193175828,3.2642740783797617,1
25.18026670157428,-43.16348791614492,2.505305915116958,-3.2452188240863453,-4.028555749385425,1
-46.601905242867076,-24.96606630006517,-1.3497798970945336,-1.381556169703386,0.894577355898114,0
-76.13113912838283,32.61173381304045,-1.3304993440852386,-19.195268244769668,1.1518965641833372,1
37.84658314111362,-34.40204131925375,-7.58697146299653,0.9062172100922158,-2.3295895981742953,0
11.43234563263772,-47.25777087684144,-9.679573683735597,-0.49114532070610767,1.2126195212298423,0
-62.85074923718181,25.627349761387055,-5.236628499361336,-11.175916444316362,0.6814296861971622,1
-18.669800668155844,-82.65130848435204,2.622867595472421,3.70783803049441,1.4783940691573485,1
96.36020013389847,-10.067689240775028,21.157042816581427,-4.873132855853449,-1.1290267977793875,0
-30.411851908994443,-11.168933501020147,-0.7511911828706764,1.2349090445064868,-1.804922162343356,0
19.59373874829923,33.456691510384765,19.596801046962945,-4.764625852736088,3.305957714342492,0
-68.39497287704212,62.2443762932642,2.780239993771085,32.43254305196066,1.7131907271029951,1
13.853825520405735,-39.60960826271505,-11.569880458531197,0.19175678936672008,0.3223457303190571,0
-55.77831950563435,34.86487989856148,-2.717107747547645,-4.487540940895831,-1.9723729228885607,1
-45.33813876921474,-36.09412211844349,-1.5000559057824685,4.229264244798438,1.016171383168724,1
111.06361802535889,28.805263905714565,-35.51231007353543,4.8768652266120345,-1.9478947497720265,1
-51.9409762664653,-39.37554685311174,-1.6424913010479767,3.677516847363997,2.2180121352169357,1
-23.683201816916267,-63.140495374618716,1.0610654657686205,0.7131618894385136,1.6221626467522139,0
-84.06864612377736,71.6001345896567,-10.634381233459571,-2.9666391412658526,-0.1933799853961266,0
-18.976743272313605,-65.02382326415925,0.2494106693501225,8.146119086672336,1.1886489421682422,0
-23.076905918899136,-47.93878805653152,-3.360252829113038,0.9057856737466781,2.1279365170687714,1
-57.245532388319226,9.207692101686527,-7.544918947699136,-1.1899708568054665,2.0262915712900105,1
108.13108921070216,-3.3942265837306973,18.041125512019104,1.7710222177906922,27.370358046545526,1
-43.904409114001716,-2.0401205697344014,-5.124630939621977,0.7202025624879285,0.17858260991507385,1
-57.426499237478176,-13.674518988399207,-3.787781663793307,-3.514336436625484,2.3793479196678033,0
-46.20063677645178,59.35033588154714,5.806232838359283,-16.862457307465526,5.558939754471758,1
-41.74345339102892,-39.756945393095606,-2.764114782877822,2.0288874569779143,1.8841869964370797,0
-28.267961440628998,14.022864552831868,2.4546441983130234,-8.296791000552638,-3.0419612123231565,0
88.3357894300659,-6.549372749692885,-23.796831555396313,1.5324462870960731,0.929077470266625,1
-4.097298174310235,-42.98495319265021,9.518803484320893,4.00459840639395,1.4930285232577007,0
-80.08730852613589,60.545427987710966,-6.152141348702796,-3.392318629626239,-0.9588151165739325,1
-28.498209156233692,-60.32466561339339,1.0615812324683767,3.738309973402743,0.7676691409216077,0
18.564690870951853,0.8430273249064505,-5.0906311221127005,4.832670154248569,-1.7837706153495838,1
-56.51906538388129,44.19846895970907,0.8083325275862728,-10.00578646305846,2.103415794861536,0
60.37684445794405,-51.01962183063428,-22.89358844503232,-1.9535009655059081,1.3548258203971066,0
-17.69254153166776,-71.4202508182446,-1.5683546299665692,2.7294321049828727,2.8879230636529494,1
15.886500289025225,-50.07855202617706,-2.7426998554952253,1.4627693060481264,-1.1084787638320925,0
-45.00426432757049,-0.09457335834216611,0.8848727110387303,2.484869979723081,-1.735216913708691,1
-43.81118506491001,-12.560766498864432,-3.3952102196311156,-2.285488568640676,1.0813860119002277,0
4.335021181369089,-53.02540705470149,12.190729629994008,0.9052254227318668,-2.887620762000719,1
-5.237702692408553,-62.04580572536675,3.222095400097172,2.3738181704128247,-1.8383313315482475,0
24.625803210897665,-36.19108494980459,9.108935282958877,-0.8628477923446287,1.9029277313556294,1
-73.54594723675098,54.13234494357185,-5.812434040106257,-14.729401058697775,1.5582696744806053,1
39.624342982150374,-50.42923253116623,21.025872902379543,-0.9813003119252078,-10.102141047596737,0
-59.801091348942904,31.07480805557872,-1.3859927980136253,0.9268427102328872,-1.5838350226194342,1
-74.15065913210914,15.552757124337703,-5.091238221989454,-3.0122298008633415,0.8494092629776366,1
-28.072033966404504,-34.33805499911559,0.6682762016037672,15.64663321488766,-1.642339795379405,1
-16.052731073044168,-70.5343618003748,-2.089652703921964,2.5920377868792066,2.576617372060277,0
166.35459125730512,154.73290038594615,-47.54199082735515,6.230189120316451,0.004705998032669136,1
-37.290965303151275,13.712749897926045,0.060396453332459236,-4.788793087726331,-0.4573799435516042,0
-80.1729279579679,31.651936395304894,-5.527244684425682,-7.088335961787591,1.187953909205243,1
133.36140986966655,32.45257097985393,-28.005969588436525,-2.103588268959146,-1.548197183295679,1
-81.86972860455839,23.607834653218735,-4.123787585437171,-7.2465748854439775,2.78782673173475,1
-38.811641789558,8.020930685530423,2.949853229176079,-7.114802839136107,-2.083428362002373,0
-51.95972560465499,78.20922505825266,2.7061557031508237,11.322661138052556,3.566160273815445,1
-7.238078422149721,22.419575829304627,3.808602534239421,20.402111220335236,-7.283944893176602,1
-105.44926360942002,86.76766087154658,-9.706053500416534,-7.6757050832247815,-0.28158322992360657,1
102.25687655241275,42.832665938448294,-4.0626277280532905,9.53419406508435,-8.176297631930806,1
-50.01803731204907,-9.66377227455243,-0.969712894869875,-1.626957626256432,0.31527519271652193,0
-45.68277846483927,-17.952706275476046,-5.633341583837375,-4.000720825245619,2.3357391439552644,0
-53.61725338183373,62.443508240308354,-10.271820107201803,-3.6581363756185015,-1.5348175533010748,0
48.08856895363968,-53.47893983965632,10.83779709662525,-1.273065044331186,-4.360268337947291,0
-61.21193073337539,41.47359132947158,-3.6134236050615334,3.743453612070673,0.4475096220070473,1
-36.242994618513215,-2.547710953527396,-1.1818525260378832,0.07334419007638368,-0.9111692069314398,1
156.63721070433812,16.139919590229805,-37.88091374577088,-7.28197981708496,0.8248747642501816,0
-37.266253527467654,-56.17147765599781,0.24863311061055407,3.0109280698055882,1.735301405551257,1
2.2412502726207375,-51.2302050492619,8.705144192605617,3.2043528915965513,-2.719161329645062,0
-12.658232448321817,-0.9510530093674563,3.2164887504883324,-7.87507918042115,-3.1968151802685183,0
60.429072046077565,63.05041760001059,42.833637819081915,-8.944693837477518,8.469493141916287,1
30.19813218279565,44.8556901706662,-4.120887623192164,0.24478881201294017,-4.447184732419933,1
30.334511067927533,-35.005038448799404,-5.267704707691007,0.3492957414451179,-1.648269302181961,1
-76.41872733561941,55.69291352501884,-4.464109177696589,4.747713239117656,-2.92413680220842,1
6.956791475640478,-61.73263970015244,-6.306256208743834,1.5973023138843547,1.0449978606911896,0
-33.87726228078064,-70.36552388252034,-0.8212946369584536,1.8601976123500308,3.5316670687621943,0
-68.54854949597033,52.511640048349655,-7.708213442472814,4.501479825266185,-1.2933773805104314,1
-52.68585389567067,-1.8205947059823318,-0.6938154917296903,-2.106198348783528,0.4737423826333644,0
47.019112681094654,-53.77182739205014,-14.344647741628116,0.24210099618276767,0.9019094082993044,0
-66.74776083702587,12.177147460944441,-2.996701391623816,-1.1865220474854519,0.5791932420931156,1
150.97650878834398,31.53314023924925,-29.2381471471571,-8.048656603576626,0.5543892219806679,1
88.7795185999138,14.369977292005967,19.664583532536174,-1.9645127494400054,-9.985160293873045,1
-30.13082561810984,-66.52601062062499,2.808099502088009,0.05546562567671994,1.4591167447408178,0
53.714913300747064,-17.18026123861204,10.52282857559506,-3.887600030201496,-6.881618256753884,0
-91.8648390334382,47.510347046198746,-6.3553661910332435,1.1807317815084895,1.4939842837585933,1
209.95200881150157,46.41074508304095,-62.93145620544419,-9.356159501370081,0.6202381367034943,0
-42.70443721999441,51.578075190420634,7.478553658459677,-2.068919881563484,0.25600260156155763,0
-52.339982469258224,-16.927257794091325,-1.2059486756655808,-4.3070958190188975,2.1037074379514955,0
-91.6148873212078,73.44795001457557,-11.625457128333947,-15.273293142702597,2.3452833122865986,0
11.254964004737321,-20.512423712149463,10.897043548816043,-0.3123379327268038,2.648023454857431,0
34.871143815708,-69.14724049056385,6.6165319766161135,0.39239058309953334,-3.8893205276987852,0
195.60302345320707,107.86185566624071,87.07012425345515,-7.831569111636661,-9.714184729137193,1
-72.85005638201302,84.04158004389505,-3.0829598520679293,-7.45453790204525,-0.07767200317668427,1
25.284376144271942,23.987437381053216,14.637149128816272,3.5404749603029635,2.6590795516249384,0
-16.03907042673927,-62.860321047115995,3.7266970707233087,3.7444859677994993,3.5064013500143125,1
-62.146490214226034,26.726041834329106,-1.8060796623343902,-9.43576748460737,2.004384457989911,1
-30.164878015794432,-55.229404955322636,2.546162354102827,1.1049911750824766,0.1970127225228393,0
-96.39345086012,62.86918354284946,-8.617524224797553,-15.410919918997775,2.434040708939785,1
-21.293237290690957,-74.72731714863558,-1.311970438291056,5.289295815945013,2.5441076991399885,0
23.81451002505153,-39.16439278023606,7.956974365849974,-0.992481210792577,-7.825026520463039,0
61.333640214027916,82.30639417495088,-33.889136555305406,18.218548074308913,-2.208310053777853,1
-52.62749032924314,-2.3963010228475845,-3.95510440061706,-7.022963434683788,0.9202851584263532,0
-74.6426716216463,78.50188273476081,3.2753731618979147,-0.16540566107721902,6.985298450302701,1
42.66224605447505,-65.0175028254613,2.6978809686096263,-0.08911370072966675,-4.146762226844331,0
6.931101554755194,-4.0560629521577045,-12.332190482339103,13.853495584348025,-2.9445177691140394,1
9.105355734450885,-60.65551471388597,13.475655481122557,1.9299105408424182,-2.4741674225331463,1
-11.347911243369829,-62.468259042799254,4.06557603905142,1.0584344358002522,-1.9219681205953991,1
75.92790442563518,-19.677554853622777,10.00838602047054,-0.5563656267075974,-7.251510137313534,0
-41.67209791466963,9.175935307257191,-0.5508048182862986,-3.9007468778275416,2.078697312019368,0
49.77437994632782,-30.198353585929976,28.11045182413116,4.950729062022187,4.850317410276636,0
-54.04595968106337,29.608604231043014,-2.082897438669676,23.895767088400927,-5.75665447598894,1
-0.6827581569874114,-68.97594477032024,-1.950471919495761,4.640775758522311,0.6334264672627771,0
26.54766589347202,-60.24946274265308,-6.1942573681498105,2.8730517574262224,-0.946296410414677,1
70.82820433426188,-1.9817454746083796,-4.83498558297459,-2.3559758586460853,1.6298133420986167,0
-15.665490308957825,-75.66630756758121,1.103451234239943,3.5216645491495386,1.4283415161992739,0
-19.205639391747106,-71.25631672899125,-0.8132261307307149,5.8467547978703855,4.623587069899373,1
-49.95013959023008,21.560163783478348,2.2156164744709903,0.3464209889316205,0.8370566268144455,0
-49.986030879573626,-38.0755896243179,-1.4988943002797652,0.4125480663096067,2.2390596579336313,0
-67.26837983229927,-1.375868735409185,-4.716498422401654,0.5652022731114436,1.3830373850449686,1
-31.055187372183134,22.557619232669694,10.768028252185013,-15.695956665543338,-4.397678875322392,0
-35.09984230416099,-49.154270025426136,1.5247045243935275,2.037085260256571,0.26473319663869566,1
47.97117909422003,-43.065411220446016,-22.15066732735014,-1.4155113683351725,1.5448677582725143,0
-65.23498771842858,-9.524203978325415,-4.199121129478286,-0.2200712031879574,1.9372372655504988,1
160.25619148617886,32.95955968937744,31.175615244156834,-2.7570125025281547,-1.2178542678908009,1
-76.34202886774592,20.60334386083352,-6.413462589495149,-11.288384930776662,2.913435629989229,1
11.893174362155522,-65.66215954492468,-4.230975343846064,0.9206950895569748,1.1495552582231476,0
35.25210646269317,-64.54136818558996,-13.390210457710998,-0.3584207309557006,1.6463880422301707,0
129.01160159597222,18.616201207827213,19.106615280772083,-4.978585074985215,-7.654823409717267,0
8.966065324263308,-67.83809493205536,7.9928315659351945,1.1379695736398467,0.5809093175537691,0
-42.64291849763717,-1.5472529720464774,-4.5742052248117675,-4.632387627213109,0.9390980284433119,1
-39.89876164938451,-54.14226376689945,-0.48886188239663025,-0.4527894615919213,3.1602750796263495,0
-29.665438269865778,-77.58293453787722,0.36754731804486873,3.7739837908398606,3.1438018241310934,1
35.58438362045842,-47.88376624320184,-8.820991900088877,-1.3166994214473653,-1.6315747598931187,0
-79.54941887802084,38.86232304366981,-11.010115081780157,-20.199888585540638,4.3364245409224935,0
-30.222909546415377,-60.29366409752341,0.13902522239151477,1.164030172914219,2.0091725212295124,0
-45.88648616697421,-43.97559375923744,-1.1158960403223834,-1.6647240794131664,2.694489590084262,0
66.0633504300582,-52.911422279060275,-15.36175536520263,-1.3258468513533186,-0.10959087879767031,0
-76.29360672919522,35.11200447255314,-5.580601669472499,-13.023402585919763,3.319466930612324,1
-25.16050738997342,-60.44599623467624,-1.9581347885544478,2.6378728026976965,1.911968695365434,1
-116.47416522058064,114.19368088798034,-9.000907687537525,-31.08350973850247,3.7041705072059585,1
46.51386614895574,-30.88631512061296,22.80035044209528,-0.7435279415628989,3.413155415622142,0
-16.469502212648482,26.236734380493438,13.703104074900699,-9.686522224380536,6.515297234877045,0
-21.852463341244572,-36.14861541231618,-1.1001768679823674,3.3180933827462806,0.6051149037935958,0
-46.789900698060286,86.55334041691641,2.4126439507775337,-0.1179820367921494,-4.493802925121925,1
-46.20804830885085,-4.55783378039869,0.41205375859410365,-0.9345444862861264,-2.0437863995462258,1
66.12833017689462,19.86368820650875,-26.979795042435686,8.188954074959911,3.0234258711719413,1
15.660251349307547,-71.82114922080227,-6.03897893063863,2.9457157947238377,1.7237913208401083,1
70.78883486270655,-11.717116959183857,20.924710363792393,-1.8447244218613101,-11.84603138638233,1
-104.7469245032091,101.56237811377495,-6.615434599317922,36.16738322629973,-5.414666855393161,1
-54.350791993785506,19.50371960098699,2.0513199901621664,-10.300570497314377,0.27028949668143076,0
118.21261376661202,-8.830945070713945,-30.661328363310624,-3.0361129571398435,-0.056766437390190785,1
-64.35341569830226,63.909087903306585,-0.8484423357825576,-8.91956671524432,0.6584301400138878,1
0.6630617273318072,-65.129301918103,1.478366724756962,2.490307363301529,-1.1824610564551996,0
45.217034933256,-38.45828553852259,-10.276579455940647,-1.403947191231353,-0.38091387227621176,0
-31.715436093308845,19.294834826290035,6.753916599219145,0.04060926466385547,-5.201634764345876,0
20.68331669742251,97.60694020377977,-10.333798624790356,19.40649692393971,-5.866587593783233,1
-3.2115104452608714,95.13287092817063,3.196331538092594,19.617649619186352,-5.695591556930972,1
-60.79546161588528,58.31146470746175,-5.988457865135409,6.904742692806836,-2.099431943202878,1
-50.332885110090345,16.00335332996359,1.064077582710897,0.6456188753710791,-3.293357102093586,1
56.564722164079825,109.61283905801743,1.2839432733749174,24.647356225556123,-0.21233312332758494,1
62.4465036211207,-45.24360868882449,-9.07199190042645,-0.4552470403403326,0.381242460563888,0
-48.48963606776241,-19.723324131710807,-0.4562988753760455,-2.7260618284042457,1.27791249907232,0
97.91128754904015,-8.636360293450615,-23.115117301096795,-5.167367959419514,-0.006846008190935296,1
-28.575447605478168,31.117201313674116,1.6801019827696795,1.8294047959045745,3.13364055150176,0
73.87505254013149,-24.762723384190366,-18.203571386226365,-4.3326366852267775,3.240902288660565,0
-69.98789260829882,55.615407237953384,0.15959265168197392,-5.984976299315207,-2.967919067132533,0
-34.03988934892286,8.716002875357546,-0.8802548179237292,-1.8195962505088619,1.063727972813549,1
20.94164411383922,-41.05501097889114,11.06181299205161,-0.27651315377104124,-2.7066187090590472,0
32.5280047366045,-33.2784303140256,-0.9035083223574724,1.5019724757343837,2.9777668525853738,1
35.734726975639404,16.770481035947196,23.959881677769825,16.38054560330187,-0.6392716455632123,1
